,index,Open,High,Low,Close,Volume,Summary of Econ Projections,polarity,subjectivity,LM_POS,LM_neg,CB_POS,CB_neg,word_count,Statement,close_pct_change,prev_close_change,two_pct_change,three_pct_change,four_pct_change,five_pct_change,open_pct_change,fed_chair,president,residuals,abs_return
257,2001-01-10,1300.80005,1313.76001,1287.2800300000001,1313.27002,2064300032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010317702980838783,0.00958638493287256,0.00402052123294494,0.010188308418096703,0.012335581984883826,0.026422555507663148,0.0038121865310465353,Greenspan,Clinton,0.011067391559952766,0.010317702980838783
258,2001-01-11,1313.27002,1332.18994,1300.80005,1326.81995,2129500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006232872817446,0.010317702980838783,-0.00012807314210205867,0.001997271747383511,0.01594038437543821,0.011855489510841366,0.00958638493287256,Greenspan,Clinton,-0.005082164040389324,0.006232872817446
259,2001-01-12,1326.81995,1333.20996,1311.58997,1318.55005,1819600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00614308876633074,-0.006232872817446,0.008281763744955928,0.022312327089896833,0.01820181190695047,0.018467232244995024,0.010317702980838783,Greenspan,Clinton,0.006027247262707424,0.00614308876633074
260,2001-01-16,1318.31995,1327.81006,1313.32996,1326.6500199999998,1541699968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021256171239496524,0.00614308876633074,0.01607051571898377,0.011985097622054353,0.012248897414556925,0.02544001770715676,-0.006406294991268435,Greenspan,Clinton,0.0020058290055521913,0.0021256171239496524
261,2001-01-17,1326.6500199999998,1346.92004,1325.41003,1329.4699699999999,1994899968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013915319952657601,0.0021256171239496524,0.009838567470614068,0.01010180771514535,0.023264948210902414,0.026198470658197914,0.006318701313743791,Greenspan,Clinton,0.014212989877767772,0.013915319952657601
262,2001-01-18,1329.89001,1352.70996,1327.41003,1347.9699699999999,2078400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004020801739373914,0.013915319952657601,-0.003761174293816061,0.009221310768517954,0.012114572552384129,0.007077338673946887,0.0024422341621042065,Greenspan,Clinton,-0.003028695132572469,0.004020801739373914
263,2001-01-19,1347.9699699999999,1354.55005,1336.73999,1342.55005,2330200064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026067557034448186,-0.004020801739373914,0.01329557136435966,0.01620051334399042,0.011142943981864883,0.009236080248926193,0.01359507919004499,Greenspan,Clinton,0.0005337140789887333,0.00026067557034448186
264,2001-01-22,1342.54004,1353.62,1333.83997,1342.9000199999998,1777600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013031498800633035,0.00026067557034448186,0.01593568373020071,0.010879432409272027,0.008973065619583664,0.01583887086396807,-0.004028227720829558,Greenspan,Bush,0.012577560162117501,0.013031498800633035
265,2001-01-23,1342.9000199999998,1362.9000199999998,1339.63,1360.4000199999998,1803100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028668258914024136,0.013031498800633035,-0.002124382503316813,-0.004006226051069817,0.002771258412654465,0.009798559103226356,0.00026813352993171335,Greenspan,Bush,0.0036781511847795347,0.0028668258914024136
266,2001-01-24,1360.4000199999998,1369.75,1357.2800300000001,1364.30005,1977699968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004976940373197292,0.0028668258914024136,-0.006853404425221643,-9.529428661980699e-05,0.006911917946495816,0.0012533606518594365,0.013031498800633035,Greenspan,Bush,-0.0042112547264920724,0.004976940373197292
267,2001-01-25,1364.30005,1367.3499800000002,1354.63,1357.51001,1805299968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001885849814101892,-0.004976940373197292,0.0049060632709441165,0.011948324417880407,0.006261463957823787,0.01175678991862461,0.0028668258914024136,Greenspan,Bush,-0.0023450544702359553,0.001885849814101892
268,2001-01-26,1357.51001,1357.51001,1342.75,1354.94995,1711699968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00680474581367374,-0.001885849814101892,0.013860312700111344,0.008162707412181502,0.01366841631308957,-0.004044415072305907,-0.004976940373197292,Greenspan,Bush,0.006124086567842311,0.00680474581367374
269,2001-01-29,1354.92004,1365.54004,1350.35999,1364.17004,1511500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007007880044044956,0.00680474581367374,0.0013487834698377998,0.006817280637536838,-0.010775834074174595,-0.007227823299799208,-0.0019078828008052273,Greenspan,Bush,0.007198787621258998,0.007007880044044956
270,2001-01-30,1364.17004,1375.68005,1356.19995,1373.72998,1574200064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00561971429057706,0.007007880044044956,-0.00018927300400051195,-0.017659955270103556,-0.014136635498047445,-0.01562895933886521,0.0068269711325548155,Greenspan,Bush,-0.004896284710367908,0.00561971429057706
271,2001-01-31,1373.72998,1383.37,1364.66003,1366.01001,1861299968.0,0.0,0.09937417654808957,0.3155467720685111,10.0,18.0,9.0,10.0,6.97,1.0,0.005461131284096421,-0.00561971429057706,-0.012108286087888942,-0.008565054365890057,-0.010065812036033295,-0.018389323516011302,0.007007880044044956,Greenspan,Bush,0.0051971343390959344,0.005461131284096421
272,2001-02-01,1366.01001,1373.5,1359.33997,1373.4699699999999,1565799936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01747398962061031,0.005461131284096421,-0.013950002852992749,-0.015442609203898283,-0.023720911786662358,-0.029807670276183584,-0.00561971429057706,Greenspan,Bush,-0.017611318667824356,0.01747398962061031
273,2001-02-02,1373.4699699999999,1376.38,1348.7199699999999,1349.4699699999999,1500600064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003586660027714572,-0.01747398962061031,0.0020675080305789795,-0.0063580221796264436,-0.012553032210120052,-0.0257211799978031,0.005461131284096421,Greenspan,Bush,0.002292458430769538,0.003586660027714572
274,2001-02-05,1349.4699699999999,1354.56006,1344.47998,1354.31006,1438000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015137227881184545,0.003586660027714572,-0.009909141485665351,-0.016082011529915063,-0.029203098439658737,-0.017721200416985772,-0.01747398962061031,Greenspan,Bush,-0.0025038667642872554,0.0015137227881184545
275,2001-02-06,1354.31006,1363.55005,1350.04004,1352.26001,1473699968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008408146300207364,-0.0015137227881184545,-0.014590374524201088,-0.027731353232874234,-0.016232048450504633,-0.02474373253114237,0.003586660027714572,Greenspan,Bush,-0.008550454207731381,0.008408146300207364
276,2001-02-07,1352.26001,1352.26001,1334.26001,1340.89001,1866300032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006234650073945969,-0.008408146300207364,-0.0194870569585347,-0.007890244480231456,-0.01647410289826834,-0.01862193752938779,-0.0015137227881184545,Greenspan,Bush,-0.007225757721626053,0.006234650073945969
277,2001-02-08,1341.0999800000002,1350.31995,1332.42004,1332.5300300000001,1630599936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013335549368444721,-0.006234650073945969,-0.001665981216198209,-0.010303692743044657,-0.012465002383473589,-0.004442706630784277,-0.008252872907185793,Greenspan,Bush,-0.014564325698296451,0.013335549368444721
278,2001-02-09,1332.5300300000001,1332.5300300000001,1309.97998,1314.76001,1660899968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011827291583047295,-0.013335549368444721,0.0030728345624082554,0.0008823131150756947,0.009013036531283047,-0.010062657746944925,-0.006390239451051216,Greenspan,Bush,0.01016562692952189,0.011827291583047295
279,2001-02-12,1314.76001,1330.95996,1313.64001,1330.31006,1477200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00865212580591923,0.011827291583047295,-0.01081704215632262,-0.002781359106613146,-0.021634076795600476,-0.03860762354905445,-0.013335549368444721,Greenspan,Bush,-0.008744079117333665,0.00865212580591923
280,2001-02-13,1330.31006,1336.62,1317.51001,1318.80005,1525900032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021838109575443854,-0.00865212580591923,0.005922004628374111,-0.013095252764056209,-0.030216938496476442,-0.04817260205593721,0.011827291583047295,Greenspan,Bush,-0.002401432740940643,0.0021838109575443854
281,2001-02-14,1318.80005,1320.72998,1304.7199699999999,1315.92004,1726200064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008123555896298873,-0.0021838109575443854,-0.01093532248357576,-0.028094480573454872,-0.046089441726261726,-0.047951310172311024,-0.00865212580591923,Greenspan,Bush,0.007200912497607388,0.008123555896298873
282,2001-02-15,1315.92004,1331.29004,1315.92004,1326.60999,1781100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018905300117632806,0.008123555896298873,-0.035926188072803455,-0.05377614410999576,-0.055623009442285154,-0.0608694345803924,-0.0021838109575443854,Greenspan,Bush,-0.018627712745725857,0.018905300117632806
283,2001-02-16,1326.60999,1326.60999,1293.18005,1301.5300300000001,1913100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017348873617614613,-0.018905300117632806,-0.035542791125610984,-0.03742524480975673,-0.04277276644934591,-0.026030909175411288,0.008123555896298873,Greenspan,Bush,-0.018598150054135572,0.017348873617614613
284,2001-02-20,1301.5300300000001,1307.16003,1278.43994,1278.94995,1742899968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01851513423179696,-0.017348873617614613,-0.020430822957536288,-0.025872756005815623,-0.008835318379738055,-0.016427546676083704,-0.018905300117632806,Greenspan,Bush,-0.021247421587563826,0.01851513423179696
285,2001-02-21,1278.93994,1282.9699699999999,1253.16003,1255.27002,1839900032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001951827065860945,-0.01851513423179696,-0.007496418977647523,0.009862419879987261,0.0021269686660723153,-0.012212575585928476,-0.017356564565782717,Greenspan,Bush,-0.004683934624913698,0.001951827065860945
286,2001-02-22,1255.27002,1259.93994,1228.32996,1252.81995,2130800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005555435160495392,-0.001951827065860945,0.01183735140871578,0.004086772404925387,-0.010280814892834389,-0.009251105875189847,-0.01850745235151552,Greenspan,Bush,-0.00704583143438453,0.005555435160495392
287,2001-02-23,1252.81995,1252.81995,1215.43994,1245.85999,1991100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01748995085715843,-0.005555435160495392,0.009696073472911015,-0.004751777926506717,-0.003716316469878689,-0.009375002081895234,-0.001951827065860945,Greenspan,Bush,0.016698606079071542,0.01748995085715843
288,2001-02-26,1245.85999,1267.68994,1241.70996,1267.6500199999998,1689100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007659906004655603,0.01748995085715843,-0.021859408798021285,-0.020841746210045975,-0.02640316291715905,-0.020699711739049054,-0.005555435160495392,Greenspan,Bush,-0.006841311487836765,0.007659906004655603
289,2001-02-27,1267.6500199999998,1272.76001,1252.26001,1257.93994,1702000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014309109225039807,-0.007659906004655603,-0.013283591265891403,-0.018887936732496224,-0.013140460426115386,-0.0032910076772026953,0.01748995085715843,Greenspan,Bush,-0.014111688220547607,0.014309109225039807
290,2001-02-28,1257.93994,1263.4699699999999,1229.6500199999998,1239.93994,1877400064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010404052312404932,-0.014309109225039807,-0.0046452975778811245,0.0011856138773946867,0.01117804947875145,0.017702526785289274,-0.007659906004655603,Greenspan,Bush,-0.0007830151572315274,0.0010404052312404932
291,2001-03-01,1239.93994,1241.35999,1214.5,1241.22998,2043699968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005679793522228804,0.0010404052312404932,0.0001450577273358622,0.01012710795142091,0.016644804212673003,0.01895702680336475,-0.014309109225039807,Greenspan,Bush,-0.006683403562400933,0.005679793522228804
292,2001-03-02,1241.22998,1251.01001,1219.73999,1234.18005,2155300096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858124185365021,-0.005679793522228804,0.015897194254598457,0.02245212114715356,0.02477755170325424,-0.0006158015599101452,0.0010404052312404932,Greenspan,Bush,0.005234751300137091,0.005858124185365021
293,2001-03-05,1234.18005,1242.55005,1234.04004,1241.41003,1359399936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009980602460574639,0.005858124185365021,0.01649735341674341,0.018809240650327297,-0.006436221560091715,-0.049339056814290405,-0.005679793522228804,Greenspan,Bush,0.009871125907507333,0.009980602460574639
294,2001-03-06,1241.41003,1267.42004,1241.41003,1253.80005,1731000064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006452352590032184,0.009980602460574639,0.008741393813152198,-0.016254593385923166,-0.05873346392034362,-0.0447758954866847,0.005858124185365021,Greenspan,Bush,0.007354825228275289,0.006452352590032184
295,2001-03-07,1253.80005,1263.85999,1253.80005,1261.89001,1642099968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002274366210411438,0.006452352590032184,-0.022561372048582995,-0.06476791111136548,-0.050899824462514065,-0.07542658175097228,0.009980602460574639,Greenspan,Bush,0.0031425518177138406,0.002274366210411438
296,2001-03-08,1261.89001,1266.5,1257.5999800000002,1264.76001,1650700032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024779380872423373,0.002274366210411438,-0.06689014463700504,-0.053053527522585076,-0.0775246285656992,-0.07210850222881415,0.006452352590032184,Greenspan,Bush,-0.024451558999648234,0.024779380872423373
297,2001-03-09,1264.73999,1264.73999,1228.42004,1233.42004,1777500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04318075616802852,-0.024779380872423373,-0.028992564447063773,-0.05408545170062262,-0.048531707008749425,-0.0672033916361533,0.002258501119285272,Greenspan,Bush,-0.04524256856288311,0.04318075616802852
298,2001-03-12,1233.42004,1233.42004,1176.7800300000001,1180.16003,1988400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014828497453857947,-0.04318075616802852,-0.011396818785669338,-0.005592436476602236,-0.025106764546160676,-0.007922628933637044,-0.02476394377313873,Greenspan,Bush,0.009702497346435537,0.014828497453857947
299,2001-03-13,1180.16003,1197.82996,1171.5,1197.66003,2024000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025842116481085253,0.014828497453857947,-0.020122546796522922,-0.03935173489926014,-0.02241869088676185,-0.04595630531311967,-0.04318075616802852,Greenspan,Bush,-0.027470086935081545,0.025842116481085253
300,2001-03-14,1197.66003,1197.66003,1155.3499800000002,1166.70996,2139699968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058712964102922705,-0.025842116481085253,-0.01386799680702111,0.003514241020107667,-0.020647770933574616,-0.0382013966864565,0.014828497453857947,Greenspan,Bush,0.004471402817437629,0.0058712964102922705
301,2001-03-15,1166.70996,1182.04004,1166.70996,1173.56006,1839800064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019624074459384633,0.0058712964102922705,-0.0023432971977590533,-0.026364274871454096,-0.043815439663139166,-0.04770109507646336,-0.025842116481085253,Greenspan,Bush,-0.02093066581738035,0.019624074459384633
302,2001-03-16,1173.56006,1173.56006,1148.64001,1150.5300300000001,2318400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017626684633342382,-0.019624074459384633,-0.006875118244414891,-0.024675601035811345,-0.028639035175813787,-0.009300122309714998,0.0058712964102922705,Greenspan,Bush,0.016186674062960132,0.017626684633342382
303,2001-03-19,1150.5300300000001,1173.5,1147.18005,1170.81006,1612400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024077398173363962,0.017626684633342382,-0.041569552280751654,-0.04546433432592811,-0.026460397854798035,-0.015476566711427164,-0.019624074459384633,Greenspan,Bush,-0.024084017744089515,0.024077398173363962
304,2001-03-20,1170.81006,1180.56006,1142.18994,1142.62,1932499968.0,0.0,0.12695035460992912,0.2843971631205673,4.0,17.0,0.0,7.0,6.22,1.0,-0.01792371041991192,-0.024077398173363962,-0.021914582275822103,-0.0024417916717717203,0.008813026202937113,0.034613467294463574,0.017626684633342382,Greenspan,Bush,-0.019017639381626414,0.01792371041991192
305,2001-03-21,1142.62,1149.39001,1118.73999,1122.14001,1980400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004063708591943049,-0.01792371041991192,0.015764476662765148,0.02722470433970159,0.05349602497463746,0.02775948609122314,-0.024077398173363962,Greenspan,Bush,-0.0071488502075395845,0.004063708591943049
306,2001-03-22,1122.14001,1124.27002,1081.18994,1117.57996,2519899904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019909089994777585,-0.004063708591943049,0.031416078720666984,0.057794593954601625,0.0319530425366612,0.02717478040676391,-0.01792371041991192,Greenspan,Bush,0.01828668001126317,0.019909089994777585
307,2001-03-23,1117.57996,1141.82996,1117.57996,1139.82996,2112400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01128236706464536,0.019909089994777585,0.03714596166607165,0.011808849102369567,0.007123860825697159,0.01798513876578567,-0.004063708591943049,Greenspan,Bush,0.012381087696190616,0.01128236706464536
308,2001-03-26,1139.82996,1160.02002,1139.82996,1152.68994,1653500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025575047527525152,0.01128236706464536,0.0005206083432984787,-0.004112111883270209,0.006627992259566451,-0.005916543350764414,0.019909089994777585,Greenspan,Bush,0.027415543854236047,0.025575047527525152
309,2001-03-27,1152.68994,1183.3499800000002,1150.95996,1182.17004,1938800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02442964973126871,0.025575047527525152,-0.028946842537136197,-0.0184745673304324,-0.030706276399967036,-0.06404330801684,0.01128236706464536,Greenspan,Bush,-0.02197050868257404,0.02442964973126871
310,2001-03-28,1182.17004,1182.17004,1147.82996,1153.29004,2025100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004630309648733455,-0.02442964973126871,0.006104206015687064,-0.006433802202956862,-0.04060563984407617,-0.043388946634794534,0.025575047527525152,Greenspan,Bush,-0.005279784038094741,0.004630309648733455
311,2001-03-29,1153.29004,1161.68994,1136.26001,1147.94995,1903399936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010784451011997653,-0.004630309648733455,-0.0018118821295302068,-0.0361426820045595,-0.038938936318608564,0.003057633305354468,-0.02442964973126871,Greenspan,Bush,0.008730574374664509,0.010784451011997653
312,2001-03-30,1147.94995,1162.80005,1143.82996,1160.32996,1732499968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012461937981848026,0.010784451011997653,-0.04642644924897066,-0.04919286924212496,-0.007644377294196647,-0.027492102332684842,-0.004630309648733455,Greenspan,Bush,-0.012119120310725108,0.012461937981848026
313,2001-04-02,1160.32996,1169.51001,1137.51001,1145.87,1692000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034393116147556024,-0.012461937981848026,-0.037194446141359694,0.004878354438112575,-0.015219832965345015,-0.0072259767687432586,0.010784451011997653,Greenspan,Bush,-0.03497426313419847,0.034393116147556024
314,2001-04-03,1145.87,1145.87,1100.18994,1106.45996,2071299968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029011081431269403,-0.034393116147556024,0.04067024711856715,0.01985619976704811,0.02813478221118837,0.05596229618647941,-0.012461937981848026,Greenspan,Bush,-0.0065995789908824525,0.0029011081431269403
315,2001-04-04,1106.45996,1117.5,1091.98999,1103.25,2219699968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04369812825742114,-0.0029011081431269403,0.02282352141400401,0.031126190799909415,0.05903467029231835,0.056777711307500534,-0.034393116147556024,Greenspan,Bush,0.04118903656817936,0.04369812825742114
316,2001-04-05,1103.25,1151.4699699999999,1103.25,1151.45996,2068499968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000617303271184,0.04369812825742114,-0.012045568653555216,0.014694423243340804,0.012531959860766717,0.027825578928510897,-0.0029011081431269403,Greenspan,Bush,-0.016949861269675397,0.020000617303271184
317,2001-04-06,1151.43994,1151.43994,1119.29004,1128.43005,1919299968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081174016945047,-0.020000617303271184,0.035403124899057836,0.03319652822077912,0.04880227179345331,0.04541708190064586,0.0436799818717426,Greenspan,Bush,0.008895467861395478,0.0081174016945047
318,2001-04-09,1128.43005,1146.13,1126.38,1137.58997,1484600064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02706601746849091,0.0081174016945047,0.024877188395041827,0.04035727389544408,0.03699934168723362,0.04740728331140254,-0.019983578127401147,Greenspan,Bush,0.02628434395974036,0.02706601746849091
319,2001-04-10,1137.58997,1173.92004,1137.58997,1168.38,2039500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002131147400674438,0.02706601746849091,0.01294099522415637,0.009671553775312702,0.019805217480614035,0.05972374569917305,0.0081174016945047,Greenspan,Bush,0.0002579268771041258,0.002131147400674438
320,2001-04-11,1168.38,1182.23999,1160.26001,1165.89001,2135500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01510433218310192,-0.002131147400674438,0.011827908191785586,0.02198321435141204,0.06198699652637041,0.07529014679523671,0.02706601746849091,Greenspan,Bush,0.016308428009725862,0.01510433218310192
321,2001-04-12,1165.89001,1183.51001,1157.72998,1183.5,1689500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032276721588508916,0.01510433218310192,0.00677652724968314,0.04618506970849179,0.05929027460920988,0.050257693282636406,-0.002131147400674438,Greenspan,Bush,-0.0023944136252873824,0.0032276721588508916
322,2001-04-16,1183.5,1184.64001,1167.38,1179.68005,1452499968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010036594244346109,-0.0032276721588508916,0.04957274644086773,0.06272038761696441,0.053658557674176155,0.03787462541220399,0.01510433218310192,Greenspan,Bush,0.010443068176414565,0.010036594244346109
323,2001-04-17,1179.68005,1192.25,1168.9000199999998,1191.52002,1784300032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914328690843161,0.010036594244346109,0.05216028178863508,0.04318849799938751,0.027561408494000794,0.015064748975010867,-0.0032276721588508916,Greenspan,Bush,0.03951026283065776,0.03914328690843161
324,2001-04-18,1191.81006,1248.42004,1191.81006,1238.16003,2930700032.0,0.0,0.1447638983823194,0.4296693438140803,9.0,31.0,0.0,9.0,7.77,1.0,0.012526660225011366,0.03914328690843161,0.0038928328190339645,-0.011145602883013472,-0.023171528158601684,-0.007608095699874862,0.010282457518884014,Greenspan,Bush,0.015985722241056294,0.012526660225011366
325,2001-04-19,1238.16003,1253.70996,1233.39001,1253.67004,2353299968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008527012418674262,0.012526660225011366,-0.023379397341265373,-0.035256541665460994,-0.019885655080343123,-0.015275167619065111,0.03889040003572375,Greenspan,Bush,-0.005445024945391932,0.008527012418674262
326,2001-04-20,1253.69995,1253.69995,1234.41003,1242.97998,2067600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014980120596954527,-0.008527012418674262,-0.026959412491905255,-0.011456330937848258,-0.006806191681381857,0.00810155445946914,0.012550817037761952,Greenspan,Bush,-0.01514627904402088,0.014980120596954527
327,2001-04-23,1242.97998,1242.97998,1217.4699699999999,1224.35999,1548099968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012161472215373559,-0.014980120596954527,0.0035773792314139907,0.008298237514278828,0.023432699724204697,0.020525009151924456,-0.00855066636957258,Greenspan,Bush,-0.014089532706232913,0.012161472215373559
328,2001-04-24,1224.35999,1233.54004,1208.89001,1209.4699699999999,1782499968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01593261550760139,-0.012161472215373559,0.020711593194827405,0.03603237871213971,0.03308889099578072,0.04711152935859997,-0.014980120596954527,Greenspan,Bush,0.013844176756181215,0.01593261550760139
329,2001-04-25,1209.4699699999999,1232.35999,1207.38,1228.73999,1724199936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004704030182984376,0.01593261550760139,0.019784543677137112,0.016887217937783472,0.030689942792534897,0.0312841287113963,-0.012161472215373559,Greenspan,Bush,0.005006791194575388,0.004704030182984376
330,2001-04-26,1228.75,1248.30005,1228.75,1234.52002,1811299968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015009906441209475,0.004704030182984376,0.01212614599802131,0.025864246413760172,0.026455650350652116,0.011388993108431,0.0159408918602586,Greenspan,Bush,0.016093410766507766,0.015009906441209475
331,2001-04-27,1234.52002,1253.06995,1234.52002,1253.05005,1543500032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028411155643782715,0.015009906441209475,0.010693826635256753,0.011276484925721642,-0.0035673674806525613,0.010821546992476394,0.0046958453713121795,Greenspan,Bush,-0.0016091467239906722,0.0028411155643782715
332,2001-04-30,1253.05005,1269.30005,1243.98999,1249.48999,1743100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013573506099076482,-0.0028411155643782715,0.014157824505660832,-0.0007283211608601903,0.013701590358478954,0.011220594092154368,0.015009906441209475,Greenspan,Bush,0.014004965411199945,0.013573506099076482
333,2001-05-01,1249.45996,1266.4699699999999,1243.55005,1266.44995,1647100032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005764933703065189,0.013573506099076482,-0.014110301003209758,0.00012636898915752148,-0.0023214024367879116,-0.004145446095204952,-0.002865081087543242,Greenspan,Bush,0.0012463938756217207,0.0005764933703065189
334,2001-05-02,1266.43994,1272.93005,1257.69995,1267.18005,1998899968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014678332412193407,0.0005764933703065189,-0.0004498650369377799,-0.002896226151918979,-0.004719218867121566,-0.009233155146342376,0.013589855252344352,Greenspan,Bush,-0.014061721811880878,0.014678332412193407
335,2001-05-03,1267.43005,1267.43005,1239.88,1248.57996,1583200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014440428789198156,-0.014678332412193407,0.011957624243784881,0.010107474414373874,0.005526294046878766,0.005278060045109223,0.0007818057285842173,Greenspan,Bush,0.013077236366931075,0.014440428789198156
